CP;1;CNSP;SP;05;40.14;70.78;001
CP;1;CNSP;SP;06;40.14;70.78;001
CP;1;CNSP;SP;07;40.14;70.78;001
CP;1;CNSP;SP;08;40.14;70.78;001
CP;1;CNSP;SP;09;40.14;70.78;001
CP;1;CNSP;SP;10;40.14;70.78;001
CP;2;PMCI;RI;01;40.23;70.88;001
CP;2;PMCI;WF;01;40.23;70.88;001
CP;2;PMCI;WF;02;40.23;70.88;001
CP;2;PMCI;WF;03;40.23;70.88;001
CP;2;PMCI;WF;04;40.23;70.88;001
CP;2;PMCI;WF;05;40.23;70.88;001
CP;2;PMCO;RI;01;40.1;70.88;001
CP;2;PMCO;WF;01;40.1;70.88;001
CP;2;PMCO;WF;02;40.1;70.88;001
CP;2;PMCO;WF;03;40.1;70.88;001
CP;2;PMCO;WF;04;40.1;70.88;001
CP;2;PMCO;WF;05;40.1;70.88;001
CP;2;PMUI;RI;01;40.37;70.78;001
CP;2;PMUI;WF;01;40.37;70.78;001
CP;2;PMUI;WF;02;40.37;70.78;001
CP;2;PMUI;WF;03;40.37;70.78;001
CP;2;PMUI;WF;04;40.37;70.78;001
CP;2;PMUI;WF;05;40.37;70.78;001
CP;2;PMUO;RI;01;39.94;70.78;001
CP;2;PMUO;WF;01;39.94;70.78;001
CP;2;PMUO;WF;02;39.94;70.78;001
CP;2;PMUO;WF;03;39.94;70.78;001
CP;2;PMUO;WF;04;39.94;70.78;001
CP;2;PMUO;WF;05;39.94;70.78;001
CP;3;ISSM;MF;01;40.36;70.88;004
CP;3;ISSM;MF;03;40.36;70.88;004
CP;3;ISSM;MF;04;40.36;70.88;004
CP;3;ISSM;MF;05;40.36;70.88;004
CP;3;ISSM;MF;01;40.36;70.88;005
CP;3;ISSM;MF;02;40.36;70.88;005
CP;3;ISSM;MF;03;40.36;70.88;005
CP;3;ISSM;MF;04;40.36;70.88;005
CP;3;ISSM;MF;05;40.36;70.88;005
CP;3;ISSM;RI;01;40.36;70.88;002
CP;3;ISSM;RI;02;40.36;70.88;002
CP;3;ISSM;RI;03;40.36;70.88;002
CP;3;ISSM;RI;04;40.36;70.88;002
CP;3;ISSM;RI;01;40.36;70.88;003
CP;3;ISSM;RI;03;40.36;70.88;003
CP;3;ISSM;RI;04;40.36;70.88;003
CP;3;ISSM;RI;05;40.36;70.88;003
CP;3;ISSM;SB;01;40.36;70.88;001
CP;3;ISSM;SB;03;40.36;70.88;001
CP;3;ISSP;SP;02;40.36;70.88;001
CP;3;ISSP;SP;03;40.36;70.88;001
CP;3;ISSP;SP;04;40.36;70.88;001
CP;3;ISSP;SP;05;40.36;70.88;001
CP;3;ISSP;SP;06;40.36;70.88;001
CP;3;ISSP;SP;07;40.36;70.88;001
CP;3;ISSP;SP;08;40.36;70.88;001
CP;3;ISSP;SP;09;40.36;70.88;001
CP;4;OSSM;SB;02;39.94;70.88;001
CP;4;OSSM;SB;03;39.94;70.88;001
GA;1;SUMO;RI;04;-42.991;42.5104;003
GA;1;SUMO;RI;05;-42.991;42.5104;003
GA;1;SUMO;RI;06;-42.991;42.5104;003
GA;1;SUMO;RI;07;-42.991;42.5104;003
GA;1;SUMO;RI;08;-42.991;42.5104;003
GA;1;SUMO;RI;09;-42.991;42.5104;003
GA;1;SUMO;RI;10;-42.991;42.5104;003
GA;1;SUMO;RI;11;-42.991;42.5104;003
GA;1;SUMO;RI;12;-42.991;42.5104;003
GA;1;SUMO;RI;13;-42.991;42.5104;003
GA;1;SUMO;RI;14;-42.991;42.5104;003
GA;1;SUMO;SB;01;-42.991;42.5104;001
